"ID Caso","ID Caso Relacionado","Año","Mes","Día","Código DANE de Municipio","Municipio","Departamento","Región","Modalidad","Presunto Responsable","Descripción Presunto Responsable","Abandono o Despojo Forzado de Tierras","Amenaza o Intimidación","Ataque Contra Misión Médica","Confinamiento o Restricción a la Movilidad","Desplazamiento Forzado","Extorsión","Lesionados Civiles","Pillaje","Tortura","Violencia Basada en Género","Otro Hecho Simultáneo","Total de Víctimas del Caso","Tipo de Armas","latitud-longitud"
"439,552","CR013302","2,000","11","18","20250","EL PASO","CESAR","SERRANIA DEL PERIJA","ASALTO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-73.60068385 9.618379501)"
"439,553",,"2,000","11","18","76275","FLORIDA","VALLE DEL CAUCA","SUR DEL VALLE","ASALTO","GUERRILLA","FARC","0","0","0","0","1","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-76.16477307 3.304104295)"
"439,554","CR013136","2,000","11","22","47745","SITIONUEVO","MAGDALENA","CIENAGA GRANDE DE SANTA MARTA","INCURSIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","1","0","0","1","1","0","3","1","37",,"OCULTAMIENTO DE CADÁVER","40","ARMA CORTO PUNZANTE - ARMA DE FUEGO - USO DE QUEMICOS Y TIXICOS","POINT (-74.574512 10.828857)"
"439,555",,"2,000","12","25","05440","MARINILLA","ANTIOQUIA","ORIENTE ANTIOQUEÑO","ASALTO","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-75.30487933 6.18520515)"
"439,556","CR046338","2,001","1","17","70508","OVEJAS","SUCRE","MONTES DE MARIA","REUNIÓN PÚBLICA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","1","0","0","0","1","0","3","1","30",,,"30","ARMA CORTO PUNZANTE - ARMA DE FUEGO - OBJETO CONTUNDENTE","POINT (-75.30042946 9.651759968)"
"439,557",,"2,001","1","29","19698","SANTANDER DE QUILICHAO","CAUCA","NORTE DEL CAUCA","ATAQUE INDISCRIMINADO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,"OCULTAMIENTO DE CADÁVER","6","ARMA DE FUEGO - USO DE QUEMICOS Y TIXICOS","POINT (-76.49873145 2.984467338)"
"439,558",,"2,001","2","18","05890","YOLOMBO","ANTIOQUIA","NORDESTE ANTIOQUEÑO","RUTA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-75.02990266 6.64442786)"
"439,559",,"2,001","2","22","54001","CUCUTA","NORTE DE SANTANDER","AREA METROPOLITANA DE CUCUTA","ASALTO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","2","0","0",,,"7","ARMA DE FUEGO","POINT (-72.48862641 8.112041811)"
"439,561",,"2,001","3","9","05890","YOLOMBO","ANTIOQUIA","NORDESTE ANTIOQUEÑO","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"6","ARMA DE FUEGO","POINT (-75.02990266 6.64442786)"
"439,562",,"2,001","4","5","20013","AGUSTIN CODAZZI","CESAR","SERRANIA DEL PERIJA","ASALTO","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-73.238389 10.040454)"
"439,563",,"2,001","4","26","05001","MEDELLIN","ANTIOQUIA","VALLE DE ABURRA","ASALTO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","1","0","0",,,"6","ARMA DE FUEGO","POINT (-75.578661 6.250063)"
"439,564",,"2,001","5","4","54810","TIBU","NORTE DE SANTANDER","CATATUMBO","ASALTO","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-72.79925855 8.713507237)"
"439,565",,"2,001","5","19","20013","AGUSTIN CODAZZI","CESAR","SERRANIA DEL PERIJA","ASALTO","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-73.22358244 9.949215908)"
"439,567",,"2,001","7","7","73217","COYAIMA","TOLIMA","SUR DEL TOLIMA","RETÉN","GUERRILLA","FARC","0","0","0","0","0","0","0","1","4",,,"4","ND","POINT (-75.14720213 3.775490271)"
"439,568",,"2,001","7","16","73443","SAN SEBASTIAN DE MARIQUITA","TOLIMA","NORTE DEL TOLIMA","INTERCEPTACIÓN","GRUPO PARAMILITAR","AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO","1","1","0","0","1","0","0","1","0",,,"7","ARMA DE FUEGO - MATERIAL INCENDIARIO","POINT (-74.90668089 5.235322593)"
"439,569",,"2,001","7","31","20570","PUEBLO BELLO","CESAR","SIERRA NEVADA DE SANTA MARTA","RETENCIÓN/EJECUCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","4",,,"4","ND","POINT (-73.61450632 10.41736874)"
"439,571",,"2,001","8","10","19256","EL TAMBO","CAUCA","NORTE DEL CAUCA","RETÉN","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","1","8",,,"8","ND","POINT (-77.00511207 2.534488312)"
"439,572","CR046484","2,001","8","19","05890","YOLOMBO","ANTIOQUIA","NORDESTE ANTIOQUEÑO","RUTA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","1","0","0","0","0",,,"10","ARMA DE FUEGO - MATERIAL INCENDIARIO","POINT (-75.02990266 6.64442786)"
"439,573",,"2,001","9","2","05001","MEDELLIN","ANTIOQUIA","VALLE DE ABURRA","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-75.61103107 6.257590259)"
"439,574","CR046508","2,001","9","15","73270","FALAN","TOLIMA","NORTE DEL TOLIMA","INCURSIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","2","0","2",,,"16","ARMA DE FUEGO","POINT (-75.01408348 5.031559629)"
"439,575",,"2,001","10","15","15183","CHITA","BOYACA","ALTIPLANO CUNDIBOYACENSE","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-72.43903174 6.091468485)"
"439,576",,"2,001","11","2","52256","EL ROSARIO","NARIÑO","PATIA","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"6","ND","POINT (-77.48319589 1.887689437)"
"439,577",,"2,001","11","4","05658","SAN JOSE DE LA MONTAÑA","ANTIOQUIA","NORTE DE ANTIOQUIA","RETÉN","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,"OCULTAMIENTO DEL CADÁVER","4","ND","POINT (-75.67770826 6.823258913)"
"439,578",,"2,001","11","18","19212","CORINTO","CAUCA","NORTE DEL CAUCA","RETÉN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"13","ARMA DE FUEGO","POINT (-76.20802421 3.188034135)"
"439,579","CR005208","2,001","11","24","17614","RIOSUCIO","CALDAS","EJE CAFETERO","RUTA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","1","0","0","0","1",,,"7","ARMA DE FUEGO","POINT (-75.75220499 5.442275418)"
"439,580",,"2,001","11","30","05001","MEDELLIN","ANTIOQUIA","VALLE DE ABURRA","ASALTO","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","3","0","0",,,"5","ARMA DE FUEGO","POINT (-75.61103107 6.257590259)"
"439,581",,"2,001","11","30","20013","AGUSTIN CODAZZI","CESAR","SERRANIA DEL PERIJA","RETÉN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-73.22358244 9.949215908)"
"439,582",,"2,001","12","15","47001","SANTA MARTA","MAGDALENA","SIERRA NEVADA DE SANTA MARTA","RUTA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"6","ARMA DE FUEGO","POINT (-74.11788685 11.14222657)"
"439,583",,"2,001","12","21","17877","VITERBO","CALDAS","EJE CAFETERO","SICARIATO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","0","0","0","0","0",,"INTENTO DE RECLUTAMIENTO","5","ARMA DE FUEGO","POINT (-75.879297 5.047822054)"
"439,584",,"2,002","1","25","05001","MEDELLIN","ANTIOQUIA","VALLE DE ABURRA","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-75.61103107 6.257590259)"
"439,585","CR033015","2,002","2","21","11001","BOGOTA, D.C.","BOGOTA, D. C.","AREA METROPOLITANA DE BOGOTA","ASALTO","GRUPO PARAMILITAR","NO IDENTIFICADO","0","1","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-74.1810727 4.316107698)"
"439,586",,"2,002","3","9","05667","SAN RAFAEL","ANTIOQUIA","ORIENTE ANTIOQUEÑO","FALSO POSITIVO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-74.99858652 6.31074453)"
"439,587",,"2,002","3","13","54001","CUCUTA","NORTE DE SANTANDER","AREA METROPOLITANA DE CUCUTA","ASALTO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-72.48862641 8.112041811)"
"439,588",,"2,002","3","22","19450","MERCADERES","CAUCA","PATIA","RUTA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-77.254185 1.850134)"
"439,589",,"2,002","3","27","52835","SAN ANDRES DE TUMACO","NARIÑO","ANDEN PACIFICO SUR","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","1","0","0",,,"8","ARMA DE FUEGO","POINT (-78.61540963 1.574550638)"
"439,590",,"2,002","5","1","05873","VIGIA DEL FUERTE","ANTIOQUIA","URABA","INCURSIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-76.69504802 6.453351334)"
"439,591",,"2,002","5","5","47189","CIENAGA","MAGDALENA","SIERRA NEVADA DE SANTA MARTA","ASALTO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-74.02500493 10.85754552)"
"439,592",,"2,002","5","7","05001","MEDELLIN","ANTIOQUIA","VALLE DE ABURRA","DESCONOCIDA","AGENTE DEL ESTADO","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-75.61103107 6.257590259)"
"439,594",,"2,002","5","12","05088","BELLO","ANTIOQUIA","VALLE DE ABURRA","ASALTO","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-75.58973588 6.358841086)"
"439,595",,"2,002","6","11","05001","MEDELLIN","ANTIOQUIA","VALLE DE ABURRA","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,"ND","5","ARMA DE FUEGO","POINT (-75.578661 6.250063)"
"439,596",,"2,002","6","16","20001","VALLEDUPAR","CESAR","SIERRA NEVADA DE SANTA MARTA","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-73.45784764 10.21890277)"
"439,597",,"2,001","6","10","54810","TIBU","NORTE DE SANTANDER","CATATUMBO","RETÉN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","1","0","0","1","0",,,"7","ARMA DE FUEGO","POINT (-72.89972106 8.998278492)"
"439,598",,"2,002","7","27","86573","PUERTO LEGUIZAMO","PUTUMAYO","BAJO PUTUMAYO","RETENCIÓN/EJECUCIÓN","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"6","ND","POINT (-76.01275624 0.3069422954)"
"439,599",,"2,002","7","27","86573","PUERTO LEGUIZAMO","PUTUMAYO","BAJO PUTUMAYO","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"5","ND","POINT (-75.06479327 0.05947197)"
"439,602",,"2,002","10","5","05001","MEDELLIN","ANTIOQUIA","VALLE DE ABURRA","ASALTO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","0","0","0","0","0",,,"7","ARMA DE FUEGO","POINT (-75.578661 6.250063)"
"439,603","CR170153","2,002","10","9","05541","PEÑOL","ANTIOQUIA","ORIENTE ANTIOQUEÑO","ASALTO","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","2","0","0",,,"4","ARMA DE FUEGO","POINT (-75.22350905 6.232396368)"
"439,604",,"2,002","11","1","05313","GRANADA","ANTIOQUIA","ORIENTE ANTIOQUEÑO","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","PRESENCIA GAO SIN ATRIBUCIÓN","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-75.10108478 6.073343408)"
"439,605",,"2,002","11","3","54001","CUCUTA","NORTE DE SANTANDER","AREA METROPOLITANA DE CUCUTA","ATAQUE INDISCRIMINADO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","1","0","0","1","0","0",,,"6","ARMA DE FUEGO","POINT (-72.508577 7.905613)"
"439,607","CR046910","2,002","11","29","05649","SAN CARLOS","ANTIOQUIA","ORIENTE ANTIOQUEÑO","RUTA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","1","0","0","1","2",,,"8","ARMA CORTO PUNZANTE - ARMA DE FUEGO - MOTOSIERRA","POINT (-74.90732769 6.193789659)"
"439,608",,"2,002","12","7","23580","PUERTO LIBERTADOR","CORDOBA","ALTO SINU Y SAN JORGE","INTERCEPTACIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"6","ND","POINT (-75.77123224 7.711515736)"
"439,609",,"2,002","12","8","20001","VALLEDUPAR","CESAR","SIERRA NEVADA DE SANTA MARTA","INCURSIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","5",,,"4","ARMA DE FUEGO","POINT (-73.35421413 10.69680542)"
"439,611","CR047971","2,002","12","31","05660","SAN LUIS","ANTIOQUIA","ORIENTE ANTIOQUEÑO","RETÉN","GUERRILLA","ELN","0","1","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-75.0076674 6.024205956)"
"439,612","CR046947","2,003","1","15","05649","SAN CARLOS","ANTIOQUIA","ORIENTE ANTIOQUEÑO","ATENTADO","GUERRILLA","FARC","0","0","0","0","0","0","7","0","0",,,"4","ARMA DE FUEGO","POINT (-74.90732769 6.193789659)"
"439,613","CR046951","2,003","1","18","EXPAN","FRONTERA PANAMA","EXTERIOR",,"INCURSIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","1","0","0","1","0",,,"4","ARMA DE FUEGO","POINT (-77.470033 7.649756)"
"439,614",,"2,003","1","24","23182","CHINU","CORDOBA","NORTE DE CORDOBA","ASALTO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","1","0","0","0",,,"4","ARMA CORTO PUNZANTE - OBJETO CONTUNDENTE","POINT (-75.37500595 8.9773458)"
"439,615",,"2,003","2","2","44855","URUMITA","LA GUAJIRA","SERRANIA DEL PERIJA","CITACIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","0","1","1","1","4",,"ESTIGMATIZACIÓN - SEÑALAMIENTO","6","ARMA DE FUEGO","POINT (-73.012507 10.560169)"
"439,616",,"2,003","2","14","52788","TANGUA","NARIÑO","CENTRO DE NARIÑO","DESCONOCIDA","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-77.35063491 1.064078111)"
"439,617","CR046988","2,003","3","6","50251","EL CASTILLO","META","ARIARI GUAYABERO","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","0","0","0","1","1",,,"6","ARMA DE FUEGO","POINT (-73.89445238 3.60282633)"
"439,618",,"2,003","4","11","11001","BOGOTA, D.C.","BOGOTA, D. C.","AREA METROPOLITANA DE BOGOTA","ASALTO","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"7","ARMA DE FUEGO","POINT (-74.1810727 4.316107698)"
"439,619",,"2,003","6","1","05001","MEDELLIN","ANTIOQUIA","VALLE DE ABURRA","ASALTO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-75.61103107 6.257590259)"
"439,620",,"2,003","6","23","50683","SAN JUAN DE ARAMA","META","ARIARI GUAYABERO","DESCONOCIDA","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-73.81635243 3.289851171)"
"439,621","CR2017439621","2,003","8","13","19532","PATIA","CAUCA","PATIA","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","1","0","0","0","0","0","0","0",,"INTENTO DE RECLUTAMIENTO","5","ARMA DE FUEGO","POINT (-77.01010896 2.208265889)"
"439,623",,"2,003","12","6","25290","FUSAGASUGA","CUNDINAMARCA","SUMAPAZ","RETENCIÓN/EJECUCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-74.38859114 4.323534028)"
"439,625","CR047247","2,004","4","18","44847","URIBIA","LA GUAJIRA","ALTA GUAJIRA","INCURSIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","1","0","0","1","1",,,"4","ARMA DE FUEGO","POINT (-71.74882662 11.99971986)"
"439,626",,"2,004","5","7","20570","PUEBLO BELLO","CESAR","SIERRA NEVADA DE SANTA MARTA","DESCONOCIDA","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"5","ND","POINT (-73.61450632 10.41736874)"
"439,627",,"2,004","7","10","05649","SAN CARLOS","ANTIOQUIA","ORIENTE ANTIOQUEÑO","REUNIÓN PÚBLICA","GUERRILLA","FARC","0","0","0","0","1","0","0","1","0",,,"7","ARMA DE FUEGO","POINT (-74.83348907 6.129843296)"
"439,628",,"2,005","1","5","19318","GUAPI","CAUCA","ANDEN PACIFICO SUR","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","1","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-77.69047531 2.41326696)"
"439,630",,"2,005","5","24","18592","PUERTO RICO","CAQUETA","CAGUAN","ASALTO","GUERRILLA","FARC","0","0","0","0","0","0","6","0","0",,,"7","ARMA DE FUEGO - MATERIAL INCENDIARIO","POINT (-75.157544 1.909071)"
"439,631",,"2,005","7","9","76109","BUENAVENTURA","VALLE DEL CAUCA","ANDEN PACIFICO SUR","ASALTO","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","1","0","0",,,"6","ARMA DE FUEGO","POINT (-77.11872831 3.493340766)"
"439,632",,"2,005","9","19","54673","SAN CAYETANO","NORTE DE SANTANDER","AREA METROPOLITANA DE CUCUTA","INTERCEPTACIÓN","GRUPO ARMADO NO DIRIMIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-72.60971203 7.847872195)"
"439,633",,"2,005","10","2","50689","SAN MARTIN","META","PIEDEMONTE LLANERO","ASALTO","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"13","ND","POINT (-72.65672742 3.515860962)"
"439,634",,"2,006","2","23","11001","BOGOTA, D.C.","BOGOTA, D. C.","AREA METROPOLITANA DE BOGOTA","ASALTO","GRUPO POSDESMOVILIZACIÓN","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"10","ARMA DE FUEGO","POINT (-74.1810727 4.316107698)"
"439,635","CR2017439635","2,006","2","25","18592","PUERTO RICO","CAQUETA","CAGUAN","INTERCEPTACIÓN","GUERRILLA","FARC","0","1","0","0","0","0","14","0","0",,,"9","ARMA DE FUEGO - MATERIAL INCENDIARIO","POINT (-75.07308627 2.018940891)"
"439,636","CR018121","2,006","4","15","50683","SAN JUAN DE ARAMA","META","ARIARI GUAYABERO","ASALTO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","0","0","0","0","0","0","3","0","0",,,"10","ARMA DE FUEGO","POINT (-73.81635243 3.289851171)"
"439,637",,"2,006","8","9","52427","MAGÜI","NARIÑO","ANDEN PACIFICO SUR","FALSO POSITIVO","AGENTE DEL ESTADO - GRUPO PARAMILITAR","NO APLICA","0","0","0","0","0","0","0","0","0",,,"5","ARMA DE FUEGO","POINT (-78.04473644 1.906858429)"
"439,638",,"2,008","2","16","41298","GARZON","HUILA","SUR DEL HUILA","DESCONOCIDA","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","0","0","0","0","0","0","0","0","0",,,"4","ND","POINT (-75.57131243 2.172441496)"
"439,639",,"2,008","5","3","27077","BAJO BAUDO","CHOCO","LITORAL PACIFICO","RETENCIÓN/EJECUCIÓN","GRUPO POSDESMOVILIZACIÓN","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-77.08271352 4.492865435)"
"439,640",,"2,008","8","5","76520","PALMIRA","VALLE DEL CAUCA","SUR DEL VALLE","FALSO POSITIVO","AGENTE DEL ESTADO","EJÉRCITO NACIONAL","0","0","0","0","0","0","0","0","0",,,"5","ND","POINT (-76.38611942 3.612489062)"
"439,641",,"2,008","10","31","50711","VISTAHERMOSA","META","ARIARI GUAYABERO","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","PRESENCIA GAO SIN ATRIBUCIÓN","0","0","0","0","0","0","0","0","0",,,"7","ND","POINT (-73.804762 2.862486)"
"439,642",,"2,008","11","8","44430","MAICAO","LA GUAJIRA","ALTA GUAJIRA","DESCONOCIDA","GRUPO POSDESMOVILIZACIÓN","NO IDENTIFICADO","0","0","0","0","0","0","3","0","0",,,"6","ND","POINT (-72.241861 11.378319)"
"439,643",,"2,010","3","21","23580","PUERTO LIBERTADOR","CORDOBA","ALTO SINU Y SAN JORGE","DESCONOCIDA","GRUPO POSDESMOVILIZACIÓN","URABEÑOS/AUTODEFENSAS GAITANISTAS DE COLOMBIA/ÁGUILAS NEGRAS/CLAN ÚSUGA","0","1","0","0","0","0","1","0","0",,,"7","ARMA DE FUEGO","POINT (-75.7265987 7.73097792)"
"439,644",,"2,010","6","29","23466","MONTELIBANO","CORDOBA","ALTO SINU Y SAN JORGE","INCURSIÓN","GRUPO POSDESMOVILIZACIÓN","NO IDENTIFICADO","0","0","0","0","0","0","4","0","0",,,"4","ARMA DE FUEGO","POINT (-75.87533926 7.866432635)"
"439,645",,"2,010","6","29","23466","MONTELIBANO","CORDOBA","ALTO SINU Y SAN JORGE","DESCONOCIDA","GRUPO POSDESMOVILIZACIÓN","URABEÑOS/AUTODEFENSAS GAITANISTAS DE COLOMBIA/ÁGUILAS NEGRAS/CLAN ÚSUGA","0","0","0","0","0","0","2","0","0",,,"4","ND","POINT (-75.87533926 7.866432635)"
"439,646",,"2,010","11","14","08001","BARRANQUILLA","ATLANTICO","NORTE DE ATLANTICO","ATENTADO","GRUPO POSDESMOVILIZACIÓN","LOS RASTROJOS","0","0","0","0","0","0","0","0","0",,,"5","ND","POINT (-74.82771544 10.98152051)"
"439,647",,"2,011","2","11","86757","SAN MIGUEL","PUTUMAYO","BAJO PUTUMAYO","ASALTO","GRUPO POSDESMOVILIZACIÓN","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"5","ARMA CORTO PUNZANTE - ARMA DE FUEGO","POINT (-76.84510459 0.272449048)"
"439,648",,"2,011","8","7","23807","TIERRALTA","CORDOBA","URABA","ASALTO","GRUPO POSDESMOVILIZACIÓN","OTRO","0","0","0","0","1","0","0","0","0",,,"6","ARMA DE FUEGO","POINT (-76.16846678 7.813896829)"
"459,657",,"2,000","1","6","54810","TIBU","NORTE DE SANTANDER","CATATUMBO","INTERCEPTACIÓN","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"9","ARMA DE FUEGO","POINT (-72.79925855 8.713507237)"
"469,694","CR018837","1,996","9","23","20013","AGUSTIN CODAZZI","CESAR","SERRANIA DEL PERIJA","INCURSIÓN","GRUPO PARAMILITAR","AUTODEFENSAS CAMPESINAS DE CÓRDOBA Y URABÁ (ACCU)","0","1","0","0","1","0","0","1","0",,,"5","ARMA DE FUEGO","POINT (-73.22358244 9.949215908)"
"48,084",,"2,003","6","8","05001","MEDELLIN","ANTIOQUIA","VALLE DE ABURRA","SICARIATO","GRUPO PARAMILITAR","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"4","ARMA DE FUEGO","POINT (-75.61103107 6.257590259)"
"489,822",,"1,998","6","13","05667","SAN RAFAEL","ANTIOQUIA","ORIENTE ANTIOQUEÑO","RETENCIÓN/EJECUCIÓN","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"20","ND","POINT (-74.99858652 6.31074453)"
"489,860","CR2017367522","2,004","7","10","47053","ARACATACA","MAGDALENA","SIERRA NEVADA DE SANTA MARTA","RETENCIÓN/EJECUCIÓN","GRUPO PARAMILITAR","AUTODEFENSAS UNIDAS DE COLOMBIA AUC","0","0","0","0","0","0","0","0","5",,,"5","ARMA DE FUEGO","POINT (-73.87972257 10.64490877)"
"489,888",,"1,999","11","28","86569","PUERTO CAICEDO","PUTUMAYO","BAJO PUTUMAYO","SICARIATO","GUERRILLA","FARC","0","0","0","0","0","1","0","0","0",,,"4","ND","POINT (-76.605088 0.684854)"
